conversation_id_str,full_text_comments,full_text_comments_preprocessed
2.007998912121213e+18,"@msaid_didu Rakyat sendiri tertimpa bencana gagah banget mengenbalikah bantuan asing, melaksanakan ketertiban dunia yg merupakan amanat UUD 45 lembek banget, ini sih bukan bangsa besar tapi pemimpi mulut besar",msaid_didu rakyat tertimpa bencana gagah mengenbalikah bantuan asing melaksanakan ketertiban dunia amanat uud lembek bukan bangsa pemimpi mulut
2.007998912121213e+18,@msaid_didu Omon2 itu ulah antek aseng...,msaid_didu omon ulah antek aseng
2.007998912121213e+18,@msaid_didu Ngurusi sawit 🤣,msaid_didu ngurusi sawit
2.007998912121213e+18,@msaid_didu @dedentr Mana berani 😌,msaid_didu dedentr berani
2.007998912121213e+18,@msaid_didu Mengapa harus Latah?,msaid_didu latah
2.007998912121213e+18,@msaid_didu Kan bestie,msaid_didu bestie
2.007998912121213e+18,@msaid_didu Masih tidur,msaid_didu tidur
2.007998912121213e+18,@msaid_didu Banci kaleng...,msaid_didu banci kaleng
2.007998912121213e+18,"@msaid_didu Kapan @POTUS masuk indonesia ?
Banyak sumber daya alam nya lho
Kita pun jd warga amrik 🤣",msaid_didu potus masuk indonesia sumber daya alam warga amrik
2.007998912121213e+18,@msaid_didu Masih tololl,msaid_didu tololl
2.007998912121213e+18,@msaid_didu Dia mah brengsek juga,msaid_didu brengsek
2.007998912121213e+18,@msaid_didu Sibuk pidato,msaid_didu sibuk pidato
2.007998912121213e+18,@msaid_didu Hidup raja jawa....,msaid_didu hidup raja jawa
2.007998912121213e+18,@msaid_didu Dah ah biarin.... brisik....,msaid_didu dah biarin brisik
2.007998912121213e+18,@msaid_didu Buat apa?,msaid_didu
2.007998912121213e+18,"@msaid_didu Hhhrrgggggmmmmmhhh...
Menggumam...",msaid_didu hhhrrgggggmmmmmhhh menggumam
2.007998912121213e+18,@msaid_didu OMON OMON,msaid_didu omon omon
2.007998912121213e+18,@msaid_didu Meong....,msaid_didu meong
2.007998912121213e+18,@msaid_didu masih bertanya - kapan bisa bertemu Eric ngga ya?,msaid_didu bertemu eric ngga
2.007998912121213e+18,@msaid_didu @CamrySlamet Dua-duanya culik gapapa. Prabowo dan Jokowi tuh🤣,msaid_didu camryslamet duanya culik gapapa prabowo jokowi tuh
2.007998912121213e+18,@msaid_didu Omon2,msaid_didu omon
2.007998912121213e+18,@msaid_didu Letsgo dukybg trump awkk,msaid_didu letsgo dukybg trump awkk
2.007998912121213e+18,@msaid_didu Ngapain ikut²an usil ngurusin konfliknya orang lain? Urus aja masalah² dalam negeri.,msaid_didu ngapain usil ngurusin konfliknya urus negeri
2.007998912121213e+18,"@msaid_didu Antumlah kecam President USA atau demo di kantor Dubes AS jakarta.
Jgan cuma ngedabruss doank spt habib yemen",msaid_didu antumlah kecam president usa demo kantor dubes jakarta jgan ngedabruss doank spt habib yemen
2.007998912121213e+18,"@msaid_didu Arab Saudi menyerang Yaman, kemana Said Didu?",msaid_didu arab saudi menyerang yaman said didu
2.007998912121213e+18,@msaid_didu https://t.co/f6mqLiG4Sf,msaid_didu
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Apa gak sama presidennya bang, kan udah lebih dari 5 thun juga",fadlizon dpr_ri menlu_ri gak presidennya bang thun
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Mantul nih jubir😉😉tanggung kenapa ngk jadi jubir pak Wowo gantiin @Dahnilanzar,fadlizon dpr_ri menlu_ri mantul jubir tanggung ngk jubir wowo gantiin dahnilanzar
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Buang kelaut aja org itu,fadlizon dpr_ri menlu_ri buang kelaut org
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Pengecut2 yg komentar miring bang, nyali ciuutt semua liat HRS pulang,apalagi rakyat biasa yg di sambut sangat luar biasa...,sampe2 ILC pun gak muncul dipermukaan...ditenggelamkan sesaat...aahh dasar semua dungu2..",fadlizon dpr_ri menlu_ri pengecut komentar miring bang nyali ciuutt hrs pulang rakyat sambut sampe ilc gak muncul dipermukaan ditenggelamkan aahh dasar dungu
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Masa udah dapet penghargaan bisanya cuma ngelawak pak dewan, klo myinyir yg keren dong 🤣",fadlizon dpr_ri menlu_ri dapet penghargaan bisanya ngelawak dewan klo myinyir keren
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Mana mungkin di ganti,,justru orang2 macam begini pasti di piara.",fadlizon dpr_ri menlu_ri ganti piara
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI setuju sekali Bang, perlakuan pada HRS di Arab adalah cermin buruknya  kerja otoritas Indonesia di Arab dalam melindungi dan melayani warga negara indonesia di Arab..
komunikasi2 dan informasi dari Arab pada Jakarta juga sangat buruk,",fadlizon dpr_ri menlu_ri setuju bang perlakuan hrs arab cermin buruknya kerja otoritas indonesia arab melindungi melayani warga negara indonesia arab komunikasi informasi arab jakarta buruk
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Sengaja dubesnya gitu krn dah bosen di sana.. bener tuh diganti aja.,fadlizon dpr_ri menlu_ri sengaja dubesnya krn dah bosen bener tuh diganti
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Saya setuju ganti saja duta besar RI utk saudi dengan Rizieq ,kan dia lebih familier disana dan sangat betah ..",fadlizon dpr_ri menlu_ri setuju ganti duta utk saudi rizieq familier disana betah
1.3261950218260726e+18,@fadlizon @mak_anip @DPR_RI @Menlu_RI Se7,fadlizon mak_anip dpr_ri menlu_ri
1.3261950218260726e+18,@fadlizon @CakGiant @DPR_RI @Menlu_RI Dubes buzerrr,fadlizon cakgiant dpr_ri menlu_ri dubes buzerrr
1.3261950218260726e+18,@fadlizon @MoedaPejoeang @DPR_RI @Menlu_RI Copot jadiin ketua RT aja,fadlizon moedapejoeang dpr_ri menlu_ri copot jadiin ketua
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Panggil, RDP !",fadlizon dpr_ri menlu_ri panggil rdp
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Pindahkan ke Kongo,fadlizon dpr_ri menlu_ri pindahkan kongo
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Bagus nya SERUAN kek gini dari 3 TAHUN yLL bro,,, klo di MINTA skrg yah OTOMATISS di KABULIN,, kerjaan dia NGERJAIN HABIB 3,5 taun blakang dah KELAR,, 😂😂",fadlizon dpr_ri menlu_ri bagus seruan kek gini yll klo skrg yah otomatiss kabulin kerjaan ngerjain habib taun blakang dah kelar
1.3261950218260726e+18,@fadlizon @msaid_didu @DPR_RI @Menlu_RI Bukankah itu yang dikehendaki bank....?,fadlizon msaid_didu dpr_ri menlu_ri dikehendaki bank
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Dubes apaan itu ? di tempat sy jd Ketua RT sj tak laku yg begituan.,fadlizon dpr_ri menlu_ri dubes ketua laku begituan
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI sama satu lagi om , bulu idungnya panjang bgt keluar”, khawatir kena kuah indomie ...itu aja sih 😢😥😢😥",fadlizon dpr_ri menlu_ri bulu idungnya bgt khawatir kena kuah indomie
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Ini atas nama pribadi apa sbg dpr..?
Kl sbg dpr sdh kah usul anda ini berembuk dl sm rakyat...krn dpr itu cm wakilnya
Dan saya sbg rakyat tdk lah setuju
Siapapun dia kl salah ya salah..jelek ya tetep jelek..jgn jelek di bilang baik...dusta itu namanya
Mantab pak @Menlu_RI",fadlizon dpr_ri menlu_ri nama pribadi sbg dpr sbg dpr sdh usul berembuk rakyat krn dpr wakilnya sbg rakyat tdk setuju salah salah jelek tetep jelek jgn jelek bilang dusta namanya mantab menlu_ri
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Si TOMINGSE Tolong Mingkem Sedikit 🏃‍♂️🏃‍♂️😂,fadlizon dpr_ri menlu_ri tomingse mingkem
1.3261950218260726e+18,"@fadlizon @FillahIchwan @DPR_RI @Menlu_RI Usul kok lewat twitter? Anda kan punya kwenangan sbg Anggota DPR tuk mengusulkan hal tsb secara langsung. Klo kami sih wajar klo usulnya lewat twitter secara mau ktmu anda2 itu sgt sulit. So, jgn memancing di air yg keruh bro.",fadlizon fillahichwan dpr_ri menlu_ri usul twitter kwenangan sbg anggota dpr tuk mengusulkan tsb langsung klo wajar klo usulnya twitter ktmu sgt sulit jgn memancing air keruh
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI B A C O T,fadlizon dpr_ri menlu_ri
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Setuju mr @Fadlizon,fadlizon dpr_ri menlu_ri setuju fadlizon
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Savage..
Copot jabatan @Menlu_RI",fadlizon dpr_ri menlu_ri savage copot jabatan menlu_ri
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Justru ..kalo suka membully ..itu yg dicari ...,fadlizon dpr_ri menlu_ri membully dicari
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Bos Fadli ini ko sibuk banget tooo...hemmmm
Ngopi ngopiii",fadlizon dpr_ri menlu_ri bos fadli sibuk tooo hemmmm ngopi ngopiii
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Setuju sekali,fadlizon dpr_ri menlu_ri setuju
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Kelihatan gk ngerti tugas, Bukan mengayomi warga di luar negri malah ngomongin warganya yg jelek2. Ngaku santri.",fadlizon dpr_ri menlu_ri ngerti tugas bukan mengayomi warga negri ngomongin warganya jelek ngaku santri
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Setuju Bang Fadli,fadlizon dpr_ri menlu_ri setuju bang fadli
1.3261950218260726e+18,@fadlizon @3Vluzi @DPR_RI @Menlu_RI suruh pindah ke zimbabwe,fadlizon vluzi dpr_ri menlu_ri suruh pindah zimbabwe
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Pecat aja agus'dubes cebong,fadlizon dpr_ri menlu_ri pecat agus dubes cebong
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Buat nutupi kebongan mau jemput ..,fadlizon dpr_ri menlu_ri nutupi kebongan jemput
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI abis itu ganti orangnya Prabowo ye ngab?,fadlizon dpr_ri menlu_ri abis ganti orangnya prabowo ngab
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Caper luuuuu....!!!,fadlizon dpr_ri menlu_ri caper luuuuu
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Saya rasa takkan memunculkan kepedulian pemerintah jk alasannya adalah terkait HRS, Bg. 
Begitu review saya..
Adakah cara lain utk meletakkan SOSOK TERBAIK DUBES RI yg bnr2 bisa membela, melindungi warga RI, di sana??",fadlizon dpr_ri menlu_ri takkan memunculkan kepedulian pemerintah alasannya terkait hrs review adakah utk meletakkan sosok terbaik dubes bnr membela melindungi warga
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Setuju bang...👍,fadlizon dpr_ri menlu_ri setuju bang
1.3261950218260726e+18,@fadlizon @10Harianto @DPR_RI @Menlu_RI Cakep bung 👍🏻,fadlizon harianto dpr_ri menlu_ri cakep
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Jangan berlaku miring supaya gak dikomentari miring.. ..,fadlizon dpr_ri menlu_ri jangan berlaku miring gak dikomentari miring
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Apa dubes gitu smua? Atau cm khusus di arab yg kaya gitu perlakuannya k HRS,fadlizon dpr_ri menlu_ri dubes smua khusus arab kaya perlakuannya hrs
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Ok,fadlizon dpr_ri menlu_ri
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Tanpa di suruh Bentar lagi juga di ganti karna tidak bisa menjegal HRS pulang,,,,",fadlizon dpr_ri menlu_ri suruh bentar ganti karna tidak menjegal hrs pulang
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Emang komentar nya harus lurus gitu wlw yg terlihat bengkok?,fadlizon dpr_ri menlu_ri emang komentar lurus wlw bengkok
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Apaan sih Pak?,fadlizon dpr_ri menlu_ri
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Iya betul bang...  termasuk yang muka hitam tapi hati jangan  hitam juga dong,fadlizon dpr_ri menlu_ri iya bang muka hitam hati jangan hitam
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Waduh kalo gak di tanggapi bisa malu yg ngusulin pake nama dan jabatan lagi,fadlizon dpr_ri menlu_ri gak tanggapi malu ngusulin pake nama jabatan
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Parah itu kelakuan dubes, gile",fadlizon dpr_ri menlu_ri parah kelakuan dubes gile
1.3261950218260726e+18,"@fadlizon @msaid_didu @DPR_RI @Menlu_RI Ko dimedsos bang.dah kaya anak ABG aja.ayo bang tetep berjuang dijalur yg sakral, saya dukung sepenuhnya.",fadlizon msaid_didu dpr_ri menlu_ri dimedsos bang dah kaya anak abg ayo bang tetep berjuang dijalur sakral dukung sepenuhnya
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Mulai anak2 kita di ajarkan kalau LAPAR bilang LAPAR. Tau gak maksudnya dek @fadlizon,fadlizon dpr_ri menlu_ri anak ajarkan lapar bilang lapar gak maksudnya dek fadlizon
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Kalau dianggap menguntungkan rezim ya bisa sampai mati itu dubes !,fadlizon dpr_ri menlu_ri dianggap menguntungkan rezim mati dubes
1.3261950218260726e+18,@fadlizon @Ariefm22 @DPR_RI @Menlu_RI Namanya juga dubes tunjukan mister presiden... ya begitu dong kerjanya. Tau sendiri khan kalo mister presiden itu anti habib riziek,fadlizon ariefm dpr_ri menlu_ri namanya dubes tunjukan mister presiden kerjanya khan mister presiden anti habib riziek
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Ayo ngopi zonk,fadlizon dpr_ri menlu_ri ayo ngopi zonk
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Kebenaran itu memang menyakitkan,fadlizon dpr_ri menlu_ri kebenaran menyakitkan
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Dia bekerja atas perintah atasan,fadlizon dpr_ri menlu_ri perintah atasan
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Rezim amburadul n pendukung genblung,fadlizon dpr_ri menlu_ri rezim amburadul pendukung genblung
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Sebagai rakyat saya meminta kepada negara utk mencabut keanggotaan @fadlizon sebagai anggota Dewan Perwakilan Rakyat karena sebagai wakil rakyat kerjanya hanya masturbasi politik murahan dan tak pernah memperjuangkan nasib rakyatnya bersama pemerintah.,fadlizon dpr_ri menlu_ri rakyat negara utk mencabut keanggotaan fadlizon anggota dewan perwakilan rakyat wakil rakyat kerjanya masturbasi politik murahan memperjuangkan nasib rakyatnya pemerintah
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Q sih sangat setuju usul yang mulia fadli zon 
Ku berharap yg mulia fadli zon mau jadi dubes nya",fadlizon dpr_ri menlu_ri setuju usul mulia fadli zon berharap mulia fadli zon dubes
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Bego lu zonk.. 

Si bibib kan emang kabur sendiri..gk lapor ke kedubes. 

Ngapain nglayanin yg gk jelas?",fadlizon dpr_ri menlu_ri bego zonk bibib emang kabur lapor kedubes ngapain nglayanin
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Nah...ada apa ini..,fadlizon dpr_ri menlu_ri
1.3261950218260726e+18,"@fadlizon Sbg rakyat Indonesia, sy usulkan kpd bapak @prabowo  agar segera menarik n mengganti anggota DPR spt orang ini. Yg bersangkutan sdh berada di sana berpuluh tahun. Komentarnya selalu miring soal pemerintah RI, pdhal anggota DPR RI seharusnya melayani,  melindungi n membela warga.",fadlizon sbg rakyat indonesia usulkan kpd prabowo menarik mengganti anggota dpr spt bersangkutan sdh berpuluh komentarnya miring pemerintah pdhal anggota dpr melayani melindungi membela warga
1.3261950218260726e+18,"@fadlizon @HeriawanAdiwan2 @DPR_RI @Menlu_RI Dubes provokator itu,ga pantes bgt",fadlizon heriawanadiwan dpr_ri menlu_ri dubes provokator pantes bgt
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Pengganti nya siapa ya?,fadlizon dpr_ri menlu_ri pengganti
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Dubes paling goblok se dunia,fadlizon dpr_ri menlu_ri dubes goblok dunia
1.3261950218260726e+18,@fadlizon @msaid_didu @DPR_RI @Menlu_RI Kalau Diplomat Karir mulut nya dijaga krn pengalaman!!,fadlizon msaid_didu dpr_ri menlu_ri diplomat karir mulut dijaga krn pengalaman
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Dasar koplok itu,fadlizon dpr_ri menlu_ri dasar koplok
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Yang mau dibela ga punya otak,fadlizon dpr_ri menlu_ri dibela otak
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Zonk RIZIEQ kan gak butuh bantuan pemerintah dan bersumpah gak akan mengakui pemerintahan jkw kok gak malu ya balik ke indonesia,fadlizon dpr_ri menlu_ri zonk rizieq gak butuh bantuan pemerintah bersumpah gak mengakui pemerintahan jkw gak malu indonesia
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Setuju sama bung @fadlizon semoga pak @fadlizon tetap istiqomah membela kebenaran. Amiin.,fadlizon dpr_ri menlu_ri setuju fadlizon semoga fadlizon istiqomah membela kebenaran amiin
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Gas poollll,fadlizon dpr_ri menlu_ri gas poollll
1.3261950218260726e+18,@fadlizon @msaid_didu @DPR_RI @Menlu_RI Diusulksn dng alasan seperti ini bisa td ditarik sampai 2024,fadlizon msaid_didu dpr_ri menlu_ri diusulksn dng alasan ditarik
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Cari tu dubes yg cerdas dikit,fadlizon dpr_ri menlu_ri cari dubes cerdas dikit
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Dubes sekaligus buzzerP,fadlizon dpr_ri menlu_ri dubes buzzerp
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Ganti ama tengkuzul aja om walaupun matanyA ketutupan taik,fadlizon dpr_ri menlu_ri ganti ama tengkuzul matanya ketutupan taik
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Gak kompeten..,fadlizon dpr_ri menlu_ri gak kompeten
1.3261950218260726e+18,@fadlizon @madachiba @DPR_RI @Menlu_RI Pecat,fadlizon madachiba dpr_ri menlu_ri pecat
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Harus!!! 
👀",fadlizon dpr_ri menlu_ri
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI sebagai anggota komisi 1 @DPR_RI saya ngga ada gunanya,fadlizon dpr_ri menlu_ri anggota komisi dpr_ri ngga gunanya
1.3261950218260726e+18,"@fadlizon @msaid_didu @DPR_RI @Menlu_RI Ya ga mungkinlah bangg, kl dilihat dr komen2nya selama ini... memang salahsatu tugasnya dalah mendegradasi dan menghambat kepulangan HRS. Tolong cek dari ormas mana asalnya?",fadlizon msaid_didu dpr_ri menlu_ri mungkinlah bangg komennya salahsatu tugasnya dalah mendegradasi menghambat kepulangan hrs cek ormas asalnya
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI Ganti fadli zone.,fadlizon dpr_ri menlu_ri ganti fadli zone
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI Sebagai rakyat, saya mau ganti wakil"" rakyat dong, boleh?",fadlizon dpr_ri menlu_ri rakyat ganti wakil rakyat
1.3261950218260726e+18,"@fadlizon @DPR_RI @Menlu_RI semoga sehat2 dan Sukses selalu, Aamiin🤲",fadlizon dpr_ri menlu_ri semoga sehat sukses aamiin
1.3261950218260726e+18,@fadlizon @DPR_RI @Menlu_RI SETUJU BENAR Bang Fadli.,fadlizon dpr_ri menlu_ri setuju bang fadli
